technology,tech_detail,cost_case,basis_year,heat_rate,data_year
Nuclear,NuclearSMR,Moderate,2040,10.447,2023
Nuclear,NuclearSMR,Moderate,2041,10.447,2023
Nuclear,Nuclear,Moderate,2044,10.447,2023
Nuclear,Nuclear,Moderate,2043,10.447,2023
Nuclear,NuclearSMR,Moderate,2042,10.447,2023
Nuclear,NuclearSMR,Moderate,2043,10.447,2023
Nuclear,NuclearSMR,Moderate,2044,10.447,2023
Nuclear,NuclearSMR,Moderate,2045,10.447,2023
Nuclear,NuclearSMR,Moderate,2046,10.447,2023
Nuclear,NuclearSMR,Moderate,2026,10.447,2023
Nuclear,Nuclear,Moderate,2046,10.447,2023
Coal,95%-CCS,Moderate,2031,10.432,2023
Coal,99%-CCS,Moderate,2034,10.407,2023
Coal,99%-CCS,Advanced,2028,10.407,2023
Coal,95%-CCS,Moderate,2032,10.376,2023
Coal,95%-CCS,Advanced,2027,10.376,2023
Coal,99%-CCS,Moderate,2048,10.348,2023
Coal,99%-CCS,Moderate,2039,10.348,2023
Coal,99%-CCS,Moderate,2041,10.348,2023
Coal,99%-CCS,Moderate,2040,10.348,2023
Coal,99%-CCS,Moderate,2037,10.348,2023
Coal,99%-CCS,Moderate,2038,10.348,2023
Coal,99%-CCS,Moderate,2043,10.348,2023
Coal,99%-CCS,Moderate,2036,10.348,2023
Coal,99%-CCS,Moderate,2035,10.348,2023
Coal,99%-CCS,Moderate,2042,10.348,2023
Coal,99%-CCS,Moderate,2046,10.348,2023
Coal,99%-CCS,Moderate,2044,10.348,2023
Coal,99%-CCS,Moderate,2045,10.348,2023
Coal,99%-CCS,Moderate,2049,10.348,2023
Coal,99%-CCS,Moderate,2050,10.348,2023
Coal,99%-CCS,Moderate,2047,10.348,2023
Coal,95%-CCS,Moderate,2033,10.319,2023
Coal,99%-CCS,Advanced,2029,10.289,2023
Coal,95%-CCS,Moderate,2034,10.263,2023
Coal,95%-CCS,Advanced,2028,10.263,2023
Coal,95%-CCS,Moderate,2049,10.207,2023
Coal,95%-CCS,Moderate,2050,10.207,2023
Coal,95%-CCS,Moderate,2037,10.207,2023
Coal,95%-CCS,Moderate,2043,10.207,2023
Coal,95%-CCS,Moderate,2048,10.207,2023
Coal,95%-CCS,Moderate,2042,10.207,2023
Coal,95%-CCS,Moderate,2039,10.207,2023
Coal,95%-CCS,Moderate,2038,10.207,2023
Coal,95%-CCS,Moderate,2035,10.207,2023
Coal,95%-CCS,Moderate,2036,10.207,2023
Coal,95%-CCS,Moderate,2040,10.207,2023
Coal,95%-CCS,Moderate,2047,10.207,2023
Coal,95%-CCS,Moderate,2041,10.207,2023
Coal,95%-CCS,Moderate,2046,10.207,2023
Coal,95%-CCS,Moderate,2045,10.207,2023
Coal,95%-CCS,Moderate,2044,10.207,2023
Coal,99%-CCS,Advanced,2030,10.171,2023
Coal,95%-CCS,Advanced,2029,10.151,2023
Coal,99%-CCS,Advanced,2031,10.053,2023
Coal,95%-CCS,Advanced,2030,10.038,2023
Coal,99%-CCS,Advanced,2032,9.935,2023
Coal,95%-CCS,Advanced,2031,9.926,2023
Coal,99%-CCS,Advanced,2033,9.817,2023
Coal,95%-CCS,Advanced,2032,9.813,2023
NaturalGas,F-Frame CT,Advanced,2041,9.717,2023
NaturalGas,F-Frame CT,Moderate,2043,9.717,2023
NaturalGas,F-Frame CT,Advanced,2036,9.717,2023
NaturalGas,F-Frame CT,Advanced,2037,9.717,2023
NaturalGas,F-Frame CT,Advanced,2038,9.717,2023
NaturalGas,F-Frame CT,Advanced,2039,9.717,2023
NaturalGas,F-Frame CT,Advanced,2040,9.717,2023
NaturalGas,F-Frame CT,Advanced,2042,9.717,2023
NaturalGas,F-Frame CT,Advanced,2045,9.717,2023
NaturalGas,F-Frame CT,Advanced,2043,9.717,2023
NaturalGas,F-Frame CT,Moderate,2045,9.717,2023
NaturalGas,F-Frame CT,Advanced,2044,9.717,2023
NaturalGas,F-Frame CT,Advanced,2046,9.717,2023
NaturalGas,F-Frame CT,Advanced,2035,9.717,2023
NaturalGas,F-Frame CT,Moderate,2044,9.717,2023
NaturalGas,F-Frame CT,Advanced,2027,9.717,2023
NaturalGas,F-Frame CT,Advanced,2034,9.717,2023
NaturalGas,F-Frame CT,Advanced,2033,9.717,2023
NaturalGas,F-Frame CT,Moderate,2050,9.717,2023
NaturalGas,F-Frame CT,Moderate,2049,9.717,2023
NaturalGas,F-Frame CT,Moderate,2048,9.717,2023
NaturalGas,F-Frame CT,Advanced,2021,9.717,2023
NaturalGas,F-Frame CT,Advanced,2022,9.717,2023
NaturalGas,F-Frame CT,Advanced,2023,9.717,2023
NaturalGas,F-Frame CT,Advanced,2024,9.717,2023
NaturalGas,F-Frame CT,Advanced,2025,9.717,2023
NaturalGas,F-Frame CT,Advanced,2026,9.717,2023
NaturalGas,F-Frame CT,Moderate,2047,9.717,2023
NaturalGas,F-Frame CT,Advanced,2048,9.717,2023
NaturalGas,F-Frame CT,Advanced,2028,9.717,2023
NaturalGas,F-Frame CT,Advanced,2029,9.717,2023
NaturalGas,F-Frame CT,Advanced,2030,9.717,2023
NaturalGas,F-Frame CT,Advanced,2031,9.717,2023
NaturalGas,F-Frame CT,Advanced,2032,9.717,2023
NaturalGas,F-Frame CT,Moderate,2046,9.717,2023
NaturalGas,F-Frame CT,Advanced,2047,9.717,2023
NaturalGas,F-Frame CT,Conservative,2035,9.717,2023
NaturalGas,F-Frame CT,Advanced,2049,9.717,2023
NaturalGas,F-Frame CT,Moderate,2042,9.717,2023
NaturalGas,F-Frame CT,Moderate,2041,9.717,2023
NaturalGas,F-Frame CT,Moderate,2040,9.717,2023
NaturalGas,F-Frame CT,Moderate,2039,9.717,2023
NaturalGas,F-Frame CT,Moderate,2038,9.717,2023
NaturalGas,F-Frame CT,Moderate,2037,9.717,2023
NaturalGas,F-Frame CT,Moderate,2036,9.717,2023
NaturalGas,F-Frame CT,Advanced,2050,9.717,2023
NaturalGas,F-Frame CT,Moderate,2024,9.717,2023
NaturalGas,F-Frame CT,Moderate,2025,9.717,2023
NaturalGas,F-Frame CT,Moderate,2026,9.717,2023
NaturalGas,F-Frame CT,Moderate,2027,9.717,2023
NaturalGas,F-Frame CT,Moderate,2028,9.717,2023
NaturalGas,F-Frame CT,Moderate,2029,9.717,2023
NaturalGas,F-Frame CT,Moderate,2030,9.717,2023
NaturalGas,F-Frame CT,Moderate,2031,9.717,2023
NaturalGas,F-Frame CT,Moderate,2032,9.717,2023
NaturalGas,F-Frame CT,Moderate,2033,9.717,2023
NaturalGas,F-Frame CT,Moderate,2034,9.717,2023
NaturalGas,F-Frame CT,Moderate,2035,9.717,2023
NaturalGas,F-Frame CT,Conservative,2039,9.717,2023
NaturalGas,F-Frame CT,Conservative,2038,9.717,2023
NaturalGas,F-Frame CT,Conservative,2037,9.717,2023
NaturalGas,F-Frame CT,Conservative,2036,9.717,2023
NaturalGas,F-Frame CT,Conservative,2034,9.717,2023
NaturalGas,F-Frame CT,Conservative,2033,9.717,2023
NaturalGas,F-Frame CT,Conservative,2032,9.717,2023
NaturalGas,F-Frame CT,Conservative,2031,9.717,2023
NaturalGas,F-Frame CT,Conservative,2030,9.717,2023
NaturalGas,F-Frame CT,Conservative,2029,9.717,2023
NaturalGas,F-Frame CT,Conservative,2028,9.717,2023
NaturalGas,F-Frame CT,Conservative,2027,9.717,2023
NaturalGas,F-Frame CT,Conservative,2026,9.717,2023
NaturalGas,F-Frame CT,Conservative,2025,9.717,2023
NaturalGas,F-Frame CT,Conservative,2024,9.717,2023
NaturalGas,F-Frame CT,Conservative,2023,9.717,2023
NaturalGas,F-Frame CT,Conservative,2022,9.717,2023
NaturalGas,F-Frame CT,Conservative,2021,9.717,2023
NaturalGas,F-Frame CT,Conservative,2040,9.717,2023
NaturalGas,F-Frame CT,Conservative,2041,9.717,2023
NaturalGas,F-Frame CT,Conservative,2042,9.717,2023
NaturalGas,F-Frame CT,Moderate,2023,9.717,2023
NaturalGas,F-Frame CT,Moderate,2022,9.717,2023
NaturalGas,F-Frame CT,Conservative,2043,9.717,2023
NaturalGas,F-Frame CT,Moderate,2021,9.717,2023
NaturalGas,F-Frame CT,Conservative,2050,9.717,2023
NaturalGas,F-Frame CT,Conservative,2049,9.717,2023
NaturalGas,F-Frame CT,Conservative,2048,9.717,2023
NaturalGas,F-Frame CT,Conservative,2047,9.717,2023
NaturalGas,F-Frame CT,Conservative,2046,9.717,2023
NaturalGas,F-Frame CT,Conservative,2045,9.717,2023
NaturalGas,F-Frame CT,Conservative,2044,9.717,2023
Coal,95%-CCS,Advanced,2033,9.701,2023
Coal,99%-CCS,Advanced,2034,9.699,2023
Coal,95%-CCS,Advanced,2034,9.588,2023
Coal,99%-CCS,Advanced,2047,9.581,2023
Coal,99%-CCS,Advanced,2050,9.581,2023
Coal,99%-CCS,Advanced,2043,9.581,2023
Coal,99%-CCS,Advanced,2044,9.581,2023
Coal,99%-CCS,Advanced,2045,9.581,2023
Coal,99%-CCS,Advanced,2046,9.581,2023
Coal,99%-CCS,Advanced,2049,9.581,2023
Coal,99%-CCS,Advanced,2035,9.581,2023
Coal,99%-CCS,Advanced,2048,9.581,2023
Coal,99%-CCS,Advanced,2042,9.581,2023
Coal,99%-CCS,Advanced,2036,9.581,2023
Coal,99%-CCS,Advanced,2041,9.581,2023
Coal,99%-CCS,Advanced,2040,9.581,2023
Coal,99%-CCS,Advanced,2038,9.581,2023
Coal,99%-CCS,Advanced,2037,9.581,2023
Coal,99%-CCS,Advanced,2039,9.581,2023
Coal,95%-CCS,Advanced,2049,9.476,2023
Coal,95%-CCS,Advanced,2044,9.476,2023
Coal,95%-CCS,Advanced,2040,9.476,2023
Coal,95%-CCS,Advanced,2048,9.476,2023
Coal,95%-CCS,Advanced,2050,9.476,2023
Coal,95%-CCS,Advanced,2041,9.476,2023
Coal,95%-CCS,Advanced,2038,9.476,2023
Coal,95%-CCS,Advanced,2047,9.476,2023
Coal,95%-CCS,Advanced,2039,9.476,2023
Coal,95%-CCS,Advanced,2037,9.476,2023
Coal,95%-CCS,Advanced,2036,9.476,2023
Coal,95%-CCS,Advanced,2035,9.476,2023
Coal,95%-CCS,Advanced,2043,9.476,2023
Coal,95%-CCS,Advanced,2042,9.476,2023
Coal,95%-CCS,Advanced,2045,9.476,2023
Coal,95%-CCS,Advanced,2046,9.476,2023
Coal,New,Conservative,2030,8.49,2023
Coal,New,Conservative,2029,8.49,2023
Coal,New,Conservative,2028,8.49,2023
Coal,New,Conservative,2023,8.49,2023
Coal,New,Conservative,2047,8.49,2023
Coal,New,Conservative,2046,8.49,2023
Coal,New,Conservative,2035,8.49,2023
Coal,New,Conservative,2045,8.49,2023
Coal,New,Conservative,2044,8.49,2023
Coal,New,Conservative,2043,8.49,2023
Coal,New,Conservative,2036,8.49,2023
Coal,New,Conservative,2037,8.49,2023
Coal,New,Conservative,2027,8.49,2023
Coal,New,Conservative,2049,8.49,2023
Coal,New,Conservative,2024,8.49,2023
Coal,New,Conservative,2022,8.49,2023
Coal,New,Conservative,2021,8.49,2023
Coal,New,Conservative,2040,8.49,2023
Coal,New,Conservative,2041,8.49,2023
Coal,New,Conservative,2042,8.49,2023
Coal,New,Advanced,2022,8.49,2023
Coal,New,Conservative,2026,8.49,2023
Coal,New,Advanced,2021,8.49,2023
Coal,New,Conservative,2025,8.49,2023
Coal,New,Conservative,2039,8.49,2023
Coal,New,Conservative,2038,8.49,2023
Coal,New,Conservative,2048,8.49,2023
Coal,New,Conservative,2050,8.49,2023
Coal,New,Conservative,2034,8.49,2023
Coal,New,Moderate,2022,8.49,2023
Coal,New,Conservative,2033,8.49,2023
Coal,New,Conservative,2032,8.49,2023
Coal,New,Conservative,2031,8.49,2023
Coal,New,Moderate,2021,8.49,2023
Coal,New,Moderate,2023,8.466,2023
Coal,New,Advanced,2023,8.442,2023
Coal,New,Moderate,2024,8.442,2023
Coal,New,Moderate,2025,8.419,2023
Coal,New,Moderate,2026,8.395,2023
Coal,New,Advanced,2024,8.395,2023
Coal,New,Moderate,2027,8.371,2023
Coal,New,Moderate,2028,8.347,2023
Coal,New,Advanced,2025,8.347,2023
Coal,New,Moderate,2029,8.324,2023
Coal,IGCC,Moderate,2049,8.308,2023
Coal,IGCC,Moderate,2050,8.308,2023
Coal,IGCC,Conservative,2033,8.308,2023
Coal,IGCC,Advanced,2043,8.308,2023
Coal,IGCC,Advanced,2044,8.308,2023
Coal,IGCC,Advanced,2045,8.308,2023
Coal,IGCC,Advanced,2046,8.308,2023
Coal,IGCC,Advanced,2047,8.308,2023
Coal,IGCC,Advanced,2048,8.308,2023
Coal,IGCC,Advanced,2049,8.308,2023
Coal,IGCC,Advanced,2050,8.308,2023
Coal,IGCC,Conservative,2021,8.308,2023
Coal,IGCC,Conservative,2022,8.308,2023
Coal,IGCC,Conservative,2023,8.308,2023
Coal,IGCC,Conservative,2024,8.308,2023
Coal,IGCC,Conservative,2025,8.308,2023
Coal,IGCC,Conservative,2026,8.308,2023
Coal,IGCC,Conservative,2027,8.308,2023
Coal,IGCC,Conservative,2028,8.308,2023
Coal,IGCC,Conservative,2029,8.308,2023
Coal,IGCC,Conservative,2030,8.308,2023
Coal,IGCC,Conservative,2031,8.308,2023
Coal,IGCC,Advanced,2042,8.308,2023
Coal,IGCC,Advanced,2041,8.308,2023
Coal,IGCC,Advanced,2040,8.308,2023
Coal,IGCC,Advanced,2029,8.308,2023
Coal,IGCC,Advanced,2021,8.308,2023
Coal,IGCC,Advanced,2022,8.308,2023
Coal,IGCC,Advanced,2023,8.308,2023
Coal,IGCC,Advanced,2024,8.308,2023
Coal,IGCC,Advanced,2025,8.308,2023
Coal,IGCC,Advanced,2026,8.308,2023
Coal,IGCC,Advanced,2027,8.308,2023
Coal,IGCC,Advanced,2028,8.308,2023
Coal,IGCC,Advanced,2030,8.308,2023
Coal,IGCC,Advanced,2039,8.308,2023
Coal,IGCC,Advanced,2031,8.308,2023
Coal,IGCC,Advanced,2032,8.308,2023
Coal,IGCC,Advanced,2033,8.308,2023
Coal,IGCC,Advanced,2034,8.308,2023
Coal,IGCC,Advanced,2035,8.308,2023
Coal,IGCC,Advanced,2036,8.308,2023
Coal,IGCC,Advanced,2037,8.308,2023
Coal,IGCC,Advanced,2038,8.308,2023
Coal,IGCC,Conservative,2032,8.308,2023
Coal,IGCC,Conservative,2034,8.308,2023
Coal,IGCC,Moderate,2048,8.308,2023
Coal,IGCC,Conservative,2035,8.308,2023
Coal,IGCC,Moderate,2028,8.308,2023
Coal,IGCC,Moderate,2029,8.308,2023
Coal,IGCC,Moderate,2030,8.308,2023
Coal,IGCC,Moderate,2031,8.308,2023
Coal,IGCC,Moderate,2032,8.308,2023
Coal,IGCC,Moderate,2033,8.308,2023
Coal,IGCC,Moderate,2034,8.308,2023
Coal,IGCC,Moderate,2035,8.308,2023
Coal,IGCC,Moderate,2036,8.308,2023
Coal,IGCC,Moderate,2037,8.308,2023
Coal,IGCC,Moderate,2038,8.308,2023
Coal,IGCC,Moderate,2039,8.308,2023
Coal,IGCC,Moderate,2041,8.308,2023
Coal,IGCC,Moderate,2042,8.308,2023
Coal,IGCC,Moderate,2043,8.308,2023
Coal,IGCC,Moderate,2044,8.308,2023
Coal,IGCC,Moderate,2045,8.308,2023
Coal,IGCC,Moderate,2046,8.308,2023
Coal,IGCC,Moderate,2047,8.308,2023
Coal,IGCC,Moderate,2027,8.308,2023
Coal,IGCC,Moderate,2026,8.308,2023
Coal,IGCC,Moderate,2025,8.308,2023
Coal,IGCC,Conservative,2044,8.308,2023
Coal,IGCC,Conservative,2036,8.308,2023
Coal,IGCC,Conservative,2037,8.308,2023
Coal,IGCC,Conservative,2038,8.308,2023
Coal,IGCC,Conservative,2039,8.308,2023
Coal,IGCC,Conservative,2040,8.308,2023
Coal,IGCC,Conservative,2041,8.308,2023
Coal,IGCC,Conservative,2042,8.308,2023
Coal,IGCC,Conservative,2043,8.308,2023
Coal,IGCC,Conservative,2045,8.308,2023
Coal,IGCC,Moderate,2024,8.308,2023
Coal,IGCC,Conservative,2046,8.308,2023
Coal,IGCC,Conservative,2047,8.308,2023
Coal,IGCC,Conservative,2048,8.308,2023
Coal,IGCC,Conservative,2049,8.308,2023
Coal,IGCC,Conservative,2050,8.308,2023
Coal,IGCC,Moderate,2021,8.308,2023
Coal,IGCC,Moderate,2022,8.308,2023
Coal,IGCC,Moderate,2023,8.308,2023
Coal,IGCC,Moderate,2040,8.308,2023
Coal,New,Moderate,2030,8.3,2023
Coal,New,Advanced,2026,8.3,2023
Coal,New,Moderate,2031,8.276,2023
Coal,New,Moderate,2032,8.253,2023
Coal,New,Advanced,2027,8.253,2023
Coal,New,Moderate,2033,8.229,2023
Coal,New,Moderate,2034,8.205,2023
Coal,New,Advanced,2028,8.205,2023
Coal,New,Moderate,2035,8.182,2023
Coal,New,Moderate,2037,8.182,2023
Coal,New,Moderate,2039,8.182,2023
Coal,New,Moderate,2040,8.182,2023
Coal,New,Moderate,2041,8.182,2023
Coal,New,Moderate,2042,8.182,2023
Coal,New,Moderate,2043,8.182,2023
Coal,New,Moderate,2038,8.182,2023
Coal,New,Moderate,2036,8.182,2023
Coal,New,Moderate,2044,8.182,2023
Coal,New,Moderate,2045,8.182,2023
Coal,New,Moderate,2046,8.182,2023
Coal,New,Moderate,2047,8.182,2023
Coal,New,Moderate,2048,8.182,2023
Coal,New,Moderate,2049,8.182,2023
Coal,New,Moderate,2050,8.182,2023
Coal,New,Advanced,2029,8.158,2023
Coal,New,Advanced,2030,8.111,2023
Coal,New,Advanced,2031,8.063,2023
Coal,New,Advanced,2032,8.016,2023
Coal,New,Advanced,2033,7.968,2023
Coal,New,Advanced,2034,7.921,2023
Coal,New,Advanced,2048,7.874,2023
Coal,New,Advanced,2040,7.874,2023
Coal,New,Advanced,2047,7.874,2023
Coal,New,Advanced,2049,7.874,2023
Coal,New,Advanced,2036,7.874,2023
Coal,New,Advanced,2043,7.874,2023
Coal,New,Advanced,2046,7.874,2023
Coal,New,Advanced,2045,7.874,2023
Coal,New,Advanced,2042,7.874,2023
Coal,New,Advanced,2037,7.874,2023
Coal,New,Advanced,2044,7.874,2023
Coal,New,Advanced,2035,7.874,2023
Coal,New,Advanced,2041,7.874,2023
Coal,New,Advanced,2038,7.874,2023
Coal,New,Advanced,2050,7.874,2023
Coal,New,Advanced,2039,7.874,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2047,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2024,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2045,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2043,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2044,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2022,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2049,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2048,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2023,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2042,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2046,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2031,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2050,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2021,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2039,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2038,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2036,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2035,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2034,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2033,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2032,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2030,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2029,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2028,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2027,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2026,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2025,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2040,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2041,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2022,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2021,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2021,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2022,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Conservative,2037,7.27,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2023,7.261,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2029,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Moderate,2021,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2044,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2043,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2023,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2050,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2025,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2041,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2042,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2026,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2027,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2028,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Moderate,2022,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2039,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2049,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2045,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2033,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2032,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2031,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2047,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2040,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2030,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2034,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2048,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2035,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2036,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2037,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2038,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2046,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2022,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2021,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Advanced,2021,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2022,7.26,2023
NaturalGas,F-Frame CC 97% CCS,Conservative,2024,7.26,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2023,7.251,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2024,7.251,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2025,7.241,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Advanced,2024,7.231,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2026,7.231,2023
NaturalGas,F-Frame CC 97% CCS,Moderate,2023,7.23,2023
NaturalGas_Retrofits,F-Frame CC 95%-CCS,Moderate,2027,7.221,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2041,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2046,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2047,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2022,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2050,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2048,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2042,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2049,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2036,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2037,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2040,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2039,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2038,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2045,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2044,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2043,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2032,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2035,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2034,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Moderate,2021,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2021,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Advanced,2022,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2021,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2022,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2023,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2024,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2025,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2026,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2027,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2028,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2029,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2030,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2031,7.22,2023
NaturalGas,F-Frame CC 95% CCS,Conservative,2033,7.22,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2022,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2023,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2037,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2036,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2024,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2025,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2026,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Moderate,2021,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2038,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2035,7.218,2023
NaturalGas_Retrofits,F-Frame CC 90%-CCS,Conservative,2039,7.218,2023
